,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
9359,calm,57HwKH3pHLeelTkckr94qf,0.449,0.541,11,-10.299,0,0.0417,0.0873,0,0.17,0.276,125.156
9360,calm,0YHPUXcAo4WZheI6VmPEab,0.791,0.888,1,-5.682,0,0.216,2.25E-05,0.9,0.0606,0.52,91.032
9361,calm,58hrApuT4bbpHIRgH6JMOl,0.602,0.0534,1,-18.061,1,0.0424,0.949,5.29E-05,0.109,0.15,111.919
9362,calm,1eIZ57PGgjfOHJsZKryB1h,0.65,0.523,8,-8.204,0,0.0242,0.0292,0.815,0.124,0.281,112.994
9363,calm,4aggg24ei4I3LIUFBUpF4w,0.505,0.221,0,-10.188,1,0.0257,0.955,0.0138,0.145,0.247,96.41
9364,calm,4UJaGTqxuO3Am5H8mug6dE,0.329,0.664,5,-7.637,0,0.0391,0.000393,4.78E-05,0.116,0.695,78.965
9365,calm,4YWo9ICZYZAjWD01AaXczd,0.45,0.503,1,-6.866,1,0.028,0.402,0,0.126,0.186,146.012
9366,calm,4t1T6x3Ggjrj5MzSsinuIt,0.513,0.896,1,-7.422,0,0.161,0.0364,0.0189,0.0719,0.913,182.884
9367,calm,42vBaTSAogitPlHrzJN50A,0.293,0.4,1,-8.357,1,0.0275,0.5,0.00286,0.116,0.218,137.756
9368,calm,1LQiF6aZfnNgxerxWJRbxw,0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992
9369,calm,6tBJvTeP9Z2prjm2SiHxQq,0.225,0.0157,5,-27.705,1,0.0398,0.978,0.971,0.0829,0.0919,109.606
9370,calm,0VMkeEWdWrwUzm9VxR78Sf,0.601,0.279,0,-13.102,1,0.03,0.606,0.0576,0.106,0.109,121.13
9371,calm,2lp5nigkNqpP15kHS9Sizd,0.657,0.374,6,-7.934,1,0.0324,0.856,0,0.306,0.607,120.366
9372,calm,61NITHJBz1JEqCzh8WshmT,0.648,0.548,7,-9.028,0,0.026,0.0313,0.00138,0.148,0.22,110.86
9373,calm,71bINPNSgv1E4MZACsk4T5,0.749,0.844,5,-6.03,1,0.0257,0.00288,2.11E-05,0.0999,0.921,129.883
9374,calm,3KjuXPul3OpJm5X9Kw6GVQ,0.408,0.612,11,-8.414,0,0.0287,0.811,0.795,0.267,0.266,109.069
9375,calm,2InV3ZUVAAiYWCDvch9Zf0,0.537,0.181,6,-12.833,0,0.0312,0.916,0.61,0.0904,0.117,117.72
9376,calm,2V2cZiuHj1Za9DF3GAfgBu,0.614,0.388,11,-12.069,1,0.0393,0.712,0.000145,0.0879,0.584,130.367
9377,calm,3sqyTvMpQeKfGfwmtsheF3,0.131,0.1,6,-15.488,0,0.0405,0.87,0.934,0.118,0.0359,70.401
9378,calm,1Y3o3j7PNWC7G0kG5hWxTZ,0.692,0.262,2,-9.987,0,0.0325,0.854,0.271,0.154,0.2,110.768
9379,calm,3H2WHu6P2tQFdrCa4ZO8u2,0.413,0.927,8,-4.734,0,0.0643,0.0185,0.921,0.279,0.675,148.227
9380,calm,2nWPwsR2KzuklREOwdHeKO,0.461,0.549,11,-8.748,1,0.0262,0.244,2.53E-05,0.207,0.242,74.998
9381,calm,6Y215sdTAhjyaK1f2QlQTm,0.508,0.892,7,-4.162,0,0.0601,0.00103,0.0211,0.162,0.306,123.975
9382,calm,6dLLRlC3IkB5wsba3vtswp,0.424,0.458,2,-9.549,1,0.0293,0.000316,0.9,0.1,0.341,87.005
9383,calm,0kZEfdlIq3sfQklsGcUZDm,0.59,0.325,2,-20.327,0,0.0348,0.589,0.927,0.2,0.404,94.625
9384,calm,58hgZpMFDqC8iLgBdLXCF9,0.487,0.633,7,-9.361,1,0.0272,0.149,0.00727,0.0702,0.423,144.56
9385,calm,4m3Irk2mc25kcmJC2uqGlL,0.0637,0.0702,3,-23.233,1,0.0451,0.652,0.944,0.144,0.0344,68.846
9386,calm,2v9UXNK0yhch8bTWlRHdKi,0.332,0.554,6,-10.133,0,0.0293,0.373,0.0224,0.104,0.287,127.873
9387,calm,135c3pF1uP7wGdgoxARYZt,0.384,0.649,4,-6.719,0,0.0282,0.00291,2.31E-05,0.128,0.289,131.687
9388,calm,1Zambu160o3rbbAlVv69QF,0.509,0.785,0,-6.512,1,0.0321,0.00756,7.84E-06,0.108,0.779,172.736
9389,calm,5dyGj3Hbrpb4432MvFG1ax,0.449,0.432,4,-7.324,0,0.0308,0.621,2.44E-05,0.186,0.389,128.724
9390,calm,5t3x4ZyaDgxwC6AfYrNokO,0.732,0.564,0,-11.719,1,0.0878,0.468,0.842,0.11,0.815,105.026
9391,calm,3R5RZugUFwx47eQDvtEKVw,0.439,0.815,5,-5.622,0,0.0357,0.0165,0.859,0.294,0.852,179.948
9392,calm,1Y315hvTFn1VMon294Tn7y,0.0722,0.0745,10,-28.469,0,0.0361,0.936,0.84,0.113,0.0322,72.547
9393,calm,4wZHErdZ52ZfSqS11htEAx,0.412,0.272,0,-12.9,1,0.0301,0.809,0.00157,0.0864,0.256,124.456
9394,calm,2vCXZKsOTK0P0kxCUXxTOz,0.619,0.415,0,-13.218,1,0.0285,0.186,0.152,0.127,0.381,119.866
9395,calm,3expMPZaCix0lo4SsoQyb8,0.398,0.868,11,-7.053,0,0.0355,0.00198,0.449,0.354,0.404,145.581
9396,calm,0IgmZqI8fhulg8SG8T5CYz,0.34,0.406,10,-12.693,0,0.0322,0.936,0.942,0.374,0.0926,151.431
9397,calm,0OrnFxYvpoByBcVUvIX78O,0.735,0.74,4,-5.706,0,0.0349,0.803,0.404,0.101,0.181,93.984
9398,calm,0f8UKGM3m5ZdxgF46vaikm,0.61,0.797,8,-7.953,0,0.0228,0.0264,0.654,0.136,0.734,104.974
9399,calm,2gOOlnCHwnEVWyALTBNpq1,0.81,0.579,5,-10.694,1,0.0377,0.172,1.42E-05,0.232,0.95,124.122
9400,calm,1pNVVLBd1HNvTiitcuC3HZ,0.736,0.516,1,-11.204,0,0.0316,0.747,0.522,0.112,0.214,133.961
9401,calm,1UFYrJWJgmAoirTTwtlpls,0.588,0.825,11,-10.674,1,0.035,0.328,0.000369,0.784,0.622,109.695
9402,calm,2OAGuUkU0dicO8lHEknOOx,0.531,0.563,2,-4.148,1,0.0251,0.218,0,0.0929,0.209,81.974
9403,calm,0tSvpLo1IyV3IGbj7sB3LE,0.21,0.197,5,-11.895,1,0.0336,0.943,0,0.0995,0.496,85.25
9404,calm,0uoVNwXIkV3i6SayqWk2iR,0.597,0.717,0,-8.52,1,0.0407,0.105,0.0172,0.171,0.395,96.796
9405,calm,6671ORpJF98eAuuFBmsL2d,0.543,0.478,0,-13.545,1,0.0365,0.845,0.957,0.107,0.96,180.052
9406,calm,4u5AgYLLsx2nkdtNYnJExm,0.128,0.0173,9,-28.666,0,0.0429,0.987,0.78,0.099,0.0464,169.953
9407,calm,473baIw53EuOrtW0cn8iCB,0.456,0.32,0,-13.741,1,0.0368,0.953,0.936,0.39,0.0748,111.227
9408,calm,3jAbwpZOPukXIvmesgMHbb,0.655,0.307,4,-10.87,1,0.0295,0.574,0.734,0.0967,0.813,149.423
9409,calm,4lFk0a9U8gMKd1QfSTIKMt,0.589,0.473,7,-9.157,1,0.023,0.416,0.000114,0.114,0.164,85.98
9410,calm,56pJ8i437nb17qQniE5KlI,0.196,0.142,0,-19.219,1,0.0333,0.912,0.618,0.107,0.163,180.023
9411,calm,10nMjaw6GFqwQ8D2mDbr16,0.325,0.518,0,-6.832,0,0.032,0.106,0.00478,0.171,0.2,123.176
9412,calm,4UfL9zy2IO26JAO0jNvkhH,0.361,0.0738,11,-18.93,0,0.0327,0.896,0.801,0.107,0.128,100.227
9413,calm,7ik38YHU7qW3roQ0oIQCJv,0.422,0.276,5,-16.211,1,0.0303,0.795,0.00186,0.292,0.502,208.477
9414,calm,6iKWTEX588Jc3caXhFPefN,0.574,0.53,4,-10.612,1,0.0285,0.364,0.319,0.361,0.0587,106.021
9415,calm,7GdbsXmM2ysq18LQ0F0M2Q,0.614,0.633,10,-11.164,0,0.0314,0.488,0.0178,0.216,0.348,91.735
9416,calm,4BtRrC7LxO4kCLhyWEhvvV,0.519,0.446,7,-6.851,1,0.0235,0.155,0.0104,0.0746,0.289,96.187
9417,calm,3wgONxKYvwtH1fECL3D810,0.321,0.442,4,-11.582,1,0.0307,0.0996,0.000701,0.282,0.317,99.088
9418,calm,57MflfPN3ObQQAQtPUp0WF,0.602,0.574,5,-8.169,1,0.0278,0.437,0.00415,0.0751,0.486,87.318
9419,calm,5ksmY5u5XjpDQjN6yi2YI4,0.659,0.541,7,-9.685,1,0.0309,0.332,0.028,0.124,0.425,121.031
9420,calm,5TG35p7Ns9LJYa7Wkfcujf,0.438,0.676,4,-10.62,1,0.0669,0.281,0.511,0.158,0.404,91.215
9421,calm,2gJobE6MTzx3OZmZCdJ4RY,0.125,0.0214,0,-26.924,1,0.0464,0.891,0.858,0.103,0.0395,63.156
9422,calm,1EKRC3fDPjcwu6EbDOrrA8,0.683,0.446,7,-10.715,1,0.0356,0.548,0.164,0.131,0.321,91.013
9423,calm,791hJyQ1Z3U9BmmFryEKPQ,0.162,0.0422,5,-29.443,0,0.0455,0.6,0.483,0.157,0.0251,130.912
9424,calm,31kL6SK7esUd0QRkrkjI8Q,0.721,0.462,0,-9.954,1,0.0459,0.308,0.000172,0.0875,0.158,130.042
9425,calm,6bIJqTcJkEjRGHwDznk0UT,0.59,0.339,11,-11.635,1,0.0423,0.759,6.25E-05,0.0974,0.649,74.013
9426,calm,7rAikimGpWyTHDqJekb4Fn,0.534,0.588,9,-9.541,0,0.0274,0.273,2.82E-05,0.0967,0.362,74.999
9427,calm,1aP60MhaMcHaaCM9ma8rsJ,0.707,0.579,0,-7.896,1,0.0368,0.0075,0.000113,0.0284,0.753,119.943
9428,calm,066crGwWsnLmWDXKLyIUq2,0.446,0.33,4,-13.578,0,0.0551,0.957,0.939,0.129,0.0549,123.759
9429,calm,69lHxfx9zykMoHFBp7b22x,0.624,0.867,7,-6.761,1,0.0687,0.0174,1.25E-05,0.0806,0.591,174.603
9430,calm,44eaRJBFrevGP9ErWUX22H,0.334,0.522,4,-9.563,1,0.0353,0.717,0.473,0.104,0.122,112
9431,calm,0nvOekTMvLHURoCptI339W,0.385,0.0721,5,-22.56,1,0.0579,0.992,0.946,0.161,0.0795,184.091
9432,calm,69OVkzMJGTx1o66vm5vzxw,0.538,0.3,2,-15.25,1,0.0335,0.931,0.0041,0.114,0.313,83.935
9433,calm,1NWUomIgD8IVopKzUMr0vt,0.254,0.202,0,-14.439,1,0.0296,0.798,0.133,0.09,0.33,133.795
9434,calm,3Ey9Aecg4KOKZUdLz0uuIX,0.259,0.667,11,-4.864,1,0.0458,0.00667,0.0926,0.128,0.128,104.089
9435,calm,4d2UvCcQ1dMfqu9qJ96GL1,0.263,0.287,7,-8.701,0,0.0302,0.932,1.83E-05,0.14,0.123,140.821
9436,calm,5TT84z5wpo2nS3fSz2o9Y9,0.256,0.871,11,-8.217,1,0.115,0.503,0.831,0.108,0.0397,92.845
9437,calm,3BPkcogPPAsV9532Qsv1P0,0.46,0.00275,10,-24.925,1,0.0612,0.989,0.712,0.142,0.541,142.945
9438,calm,7aCI3cLzRfYRUmMrA8J3ng,0.579,0.31,7,-13.181,1,0.0293,0.873,0,0.195,0.404,107.967
9439,calm,4wApdFwu1yjwV9X3kfy0Od,0.492,0.793,2,-3.688,1,0.0313,0.00291,0,0.164,0.416,133.064
9440,calm,7jFHJJdfmEM4hBdPxZ1M5B,0.581,0.474,2,-8.366,1,0.0278,0.68,0,0.076,0.446,88.939
9441,calm,1e1s26YqpcLkr6zHBMR9ZG,0.701,0.533,11,-9.34,1,0.0511,0.715,0.42,0.1,0.723,140.122
9442,calm,23uSvnQOZYPfwOfwQrLj0r,0.572,0.0188,5,-30.867,1,0.0367,0.921,0.908,0.116,0.265,107.2
9443,calm,06YcuDoEZvMcxgzvtzJTz4,0.789,0.5,7,-9.064,1,0.0342,0.761,0,0.181,0.945,120.214
9444,calm,7nkDYXJyGCxdxjxAvZeV6X,0.558,0.535,2,-9.159,1,0.0485,0.0754,2.39E-05,0.171,0.259,59.765
9445,calm,6obn904mkd3oNsm8sXUnuI,0.664,0.553,2,-6.355,1,0.0445,0.0337,8.64E-06,0.0917,0.452,72.527
9446,calm,4361tCRMkpcfSsgxiCY12r,0.419,0.642,4,-7.58,0,0.0289,0.0251,0,0.186,0.442,172.025
9447,calm,7kgibTmSTO2xDbHYVfquJQ,0.341,0.155,0,-14.198,0,0.0373,0.965,0.681,0.12,0.0694,112.899
9448,calm,6C5auWK8OxS205eI28z0IR,0.688,0.4,1,-10.457,1,0.0259,0.798,0.579,0.11,0.277,77.519
9449,calm,3ESsjKqrj3M79I8sSZieK3,0.277,0.01,4,-32.893,0,0.0359,0.98,0.848,0.131,0.0353,102.397
9450,calm,1ckWeJ48gGiBpdT25FWOGI,0.713,0.714,5,-8.112,0,0.0642,0.183,0.592,0.0643,0.758,104.841
9451,calm,3Ma78F0lQB7DVgyd3uIMBN,0.598,0.903,10,-5.573,0,0.0708,0.0439,0.367,0.188,0.616,90.204
9452,calm,790utXFXUCF0xrJcjBkFVV,0.627,0.751,11,-5.129,0,0.0303,0.174,0,0.356,0.694,137.941
9453,calm,7tm6kZFYu4hIaxFkw1RZj8,0.414,0.484,6,-13.059,1,0.0464,0.982,0.617,0.116,0.305,113.26
9454,calm,17ZB2rIAsZ8EP1G4oHsNJi,0.692,0.687,4,-8.025,0,0.0316,0.305,0.688,0.0629,0.565,120.028
9455,calm,6EwgPSJVFeRQRhbCYmAc47,0.497,0.526,2,-10.616,1,0.0349,0.625,0.000971,0.107,0.475,164.79
9456,calm,5K1EwbZ0vBR2YDKRhGtBy5,0.672,0.0213,11,-12.572,1,0.109,0.922,0.859,0.0953,0.0944,180.037
9457,calm,6qk0yFWkn8mxJdaTGKq8MG,0.628,0.735,7,-6.782,1,0.026,0.107,0.118,0.0676,0.683,140.477
9458,calm,1lHp6Wao9FzFd6y6F2C9a6,0.544,0.608,6,-7.419,1,0.0251,0.507,2.93E-05,0.103,0.315,94.013
9459,calm,56uVwSpp1HsW6dO20wwhSg,0.584,0.872,0,-4.613,1,0.033,0.0741,5.82E-06,0.157,0.48,123.073
9460,calm,22nI6u1BCQmXY8WpFSFbxJ,0.62,0.511,0,-7.436,1,0.0278,0.294,0.00234,0.0617,0.344,100.374
9461,calm,1M8zPzvKvny4dmoDrYqlzk,0.688,0.677,0,-8.153,1,0.0724,0.0391,0.875,0.613,0.457,99.351
9462,calm,3CTFTXSqW67sC02YEgPv4N,0.575,0.163,3,-20.563,1,0.0323,0.946,0.948,0.153,0.187,126.986
9463,calm,32Jhcxgus30fGwwVXYGFUy,0.557,0.211,4,-13.499,0,0.041,0.777,0.000963,0.141,0.378,140.101
9464,calm,6Yq6sd1nRyQiF077E61yAh,0.468,0.475,6,-9.732,1,0.0294,0.14,0.00671,0.0727,0.357,73.978
9465,calm,45VQfGVeTkR6gQVyCHZ0kY,0.359,0.181,7,-21.944,1,0.0299,0.128,0.848,0.112,0.187,77.791
9466,calm,4jhovniliZO54AmswLDA7f,0.244,0.342,7,-9.485,0,0.0302,0.723,0.000233,0.327,0.111,105.437
9467,calm,0bndHf5LXb3QC33CY4xnci,0.38,0.5,0,-9.144,1,0.0302,0.623,0.000591,0.11,0.232,177.393
9468,calm,5EhS3QVhDcAorvZPKqNCAU,0.182,0.702,8,-5.69,1,0.0473,0.00768,0.452,0.347,0.413,102.962
9469,calm,0exkxoJKZ9MU6JTjkRGYHn,0.53,0.745,10,-4.351,0,0.0279,0.00132,0.000169,0.169,0.706,95.856
9470,calm,3FUYFfdWMiBUjogeXev6TJ,0.341,0.597,5,-10.239,1,0.0333,0.358,0.869,0.134,0.0728,138.826
9471,calm,0cWQm7JjYAnXrkXUkGv1xt,0.76,0.686,9,-6.73,1,0.269,0.356,0,0.112,0.44,139.989
9472,calm,2p5aKG8ZGp8bgcJHdLgdd9,0.606,0.223,1,-17.29,1,0.0342,0.796,5.25E-05,0.0724,0.255,113.221
9473,calm,2vKlIBCmJiToIPSLFwrUWx,0.656,0.86,7,-7.998,1,0.05,0.1,0.879,0.112,0.639,79.998
9474,calm,1lgsLljjCqP5HFSrtpArmZ,0.693,0.243,1,-11.939,0,0.0523,0.913,0,0.177,0.255,117.507
9475,calm,3tyTt5pEWblt96j1HsXiV5,0.677,0.852,5,-10.856,1,0.0449,0.225,4.04E-05,0.0595,0.93,91.689
9476,calm,04AZfJPUUJ6dwY2KHnzBRE,0.534,0.76,1,-8.225,0,0.0712,0.000295,2.52E-06,0.966,0.225,154.15
9477,calm,4j9hcQZCuzxkN01pgjXQtm,0.538,0.694,0,-9.663,0,0.0394,0.677,0.773,0.13,0.305,119.995
9478,calm,167yu3Ns6x0JE5oCLGDbNX,0.2,0.0556,5,-19.476,1,0.035,0.871,0.127,0.111,0.0495,159.149
9479,calm,4srEEVfE8xOdaLQTTQsbE2,0.657,0.53,0,-6.53,1,0.0239,0.0713,0,0.202,0.262,87.759
9480,calm,5dTOTVPgdnEqFcLr3OSHuB,0.274,0.347,9,-9.312,0,0.031,0.0801,0.0117,0.157,0.16,136.349
9481,calm,5DUhwcAmHOIlER9MdiZVs9,0.16,0.236,9,-17.908,0,0.041,0.432,0.769,0.165,0.0348,132.472
9482,calm,5lgUelFEg3JHSlwbX9ck4M,0.31,0.401,2,-13.033,1,0.0343,0.399,0.00161,0.592,0.293,115.495
9483,calm,0jhHCOAfZrVcUdV6b0Xqej,0.495,0.349,5,-8.818,1,0.0301,0.69,1.36E-05,0.124,0.34,71.943
9484,calm,3Yddrcaam57PhLoib81JGD,0.232,0.329,10,-16.999,1,0.0363,0.74,0.888,0.0909,0.0397,90.079
9485,calm,5vGLz56NzR2SH5NQuiAft3,0.253,0.0893,2,-17.573,0,0.0452,0.959,0.728,0.134,0.0373,120.07
9486,calm,1x3Ow5gUMf17gyCvQz7IWV,0.592,0.823,10,-6.839,1,0.0271,0.0225,4.00E-05,0.101,0.701,132.03
9487,calm,4OSab2dVhmDidp7HoiQL1N,0.721,0.0937,7,-25.375,1,0.0659,0.884,0.923,0.0704,0.287,112.386
9488,calm,0wqQWzhIBnv5KamSrxZD8P,0.815,0.581,2,-13.739,1,0.0469,0.472,0.787,0.101,0.906,111.349
9489,calm,4g4A5rIaaXJNyqeycd32q6,0.734,0.316,2,-11.231,1,0.0384,0.804,0,0.0899,0.22,112.068
9490,calm,2XaNo4p4QfC77O6pdpg60V,0.598,0.315,6,-15.249,1,0.0311,0.636,0.338,0.0968,0.195,128.084
9491,calm,5b03oSItxVjIUDxvi9zMnp,0.342,0.0977,10,-17.268,1,0.0306,0.826,0.0305,0.111,0.268,141.141
9492,calm,2fskhJ95A0xWX8HBtVeLfD,0.389,0.252,7,-10.623,1,0.0459,0.377,0.000341,0.0866,0.112,160.707
9493,calm,6WapNs3VmZgal4RkDv62iF,0.192,0.203,9,-11.729,1,0.0288,0.651,0.000838,0.0812,0.128,171.026
9494,calm,3mlH6FKSm8VyWLqQeugrfn,0.691,0.859,11,-5.361,1,0.0627,0.2,0.523,0.0902,0.702,102.171
9495,calm,6m9i3ycKHKlOtbCCm1ZWp2,0.339,0.487,0,-6.802,1,0.0278,0.182,1.35E-05,0.0928,0.258,139.661
9496,calm,2xN6Xkcx09kPPlNR7gPZRV,0.633,0.549,8,-8.395,1,0.0291,0.697,0,0.177,0.491,139.992
9497,calm,1DviAKqBS8oG9wgTvw9eKv,0.696,0.334,2,-13.732,1,0.0293,0.7,0.41,0.287,0.337,152.036
9498,calm,49LD3TkEo5pfjsBlZ79vm5,0.244,0.164,0,-16.063,1,0.03,0.905,0.0207,0.109,0.11,179.51
9499,calm,4LswM4ujMg2H9kWd0dVUc5,0.36,0.578,2,-14.761,1,0.06,0.573,0.951,0.0837,0.199,101.566
9500,calm,2o6ZeOeqHLgctYICdE4mjN,0.233,0.646,7,-5.994,1,0.0381,2.04E-05,0.0832,0.0738,0.269,176.052
9501,calm,4o7xL6m5E6bSU8skv9s7VF,0.593,0.542,2,-10.524,1,0.0298,0.359,0.00538,0.133,0.221,152.203
9502,calm,7B1erYkR6XSeXoA6UjW0ln,0.378,0.495,9,-13.665,0,0.0923,0.532,0.904,0.127,0.274,160.003
9503,calm,4JJjiHPX2OEea3xqIosBcJ,0.473,0.286,10,-9.881,0,0.0471,0.667,0.00988,0.125,0.0729,128.067
9504,calm,29bL2qhQTskpTslxH8qPfc,0.545,0.536,1,-6.644,1,0.0258,0.749,0.0017,0.116,0.181,95.962
9505,calm,6G6fWC7sLVGJVmkpe5tPDD,0.75,0.28,10,-13.325,0,0.0321,0.627,0.00153,0.135,0.242,125.991
9506,calm,7gRNUYe9KZIzgD3IAeBUh1,0.435,0.196,5,-15.733,1,0.0303,0.765,0.923,0.115,0.193,80.551
9507,calm,299P32UBy531kKTxKfhTab,0.526,0.324,0,-14.91,1,0.0326,0.0412,0.72,0.203,0.0389,112.173
9508,calm,51965HdSlV1jAFJJXptxZP,0.719,0.735,11,-8.034,0,0.0628,0.0136,0.00226,0.0826,0.403,116.957
9509,calm,2SVjefI9ohsxAjkqoM3Jhu,0.466,0.278,2,-16.684,1,0.051,0.415,0.00118,0.0722,0.534,124.089
9510,calm,5QIFtS7yBtUWrHdXTiu9LD,0.347,0.767,9,-5.571,1,0.0346,0.184,0.0572,0.55,0.381,123.713
9511,calm,4bmIfhBfDbMbXUrzkDWile,0.495,0.211,5,-12.407,1,0.035,0.885,6.88E-06,0.0783,0.429,136.808
9512,calm,6MPrwCmwA5HPT4tuE4mEsc,0.55,0.663,7,-5.182,1,0.0272,0.0769,0,0.138,0.325,89.995
9513,calm,0b9vNfKz6UaeuHVIA8Jk0F,0.637,0.268,11,-14.111,0,0.0471,0.757,0.00187,0.102,0.118,110.251
9514,calm,7Kia6kJ7OuTpzVWAlvqqV8,0.556,0.275,2,-16.005,1,0.0709,0.631,0.0168,0.196,0.209,119.743
9515,calm,2EV9L8RorDHLYylz34xgCs,0.211,0.209,2,-18.44,1,0.0385,0.54,0.903,0.141,0.0431,143.357
9516,calm,2qetFd6w1tHmxY2Fffoi8E,0.325,0.184,11,-17.871,1,0.037,0.981,0.668,0.0769,0.348,159.768
9517,calm,0fJ561ClK3pIJBr0c6dtUX,0.172,0.177,2,-15.243,1,0.0321,0.858,0.0503,0.344,0.0921,179.51
9518,calm,0v1fLMHpMqsh6AiAGQ9Dam,0.531,0.916,9,-4.655,1,0.0403,0.0227,0,0.336,0.896,160.024
9519,calm,3qW5AzWiAMEdLZzwpQFSSy,0.755,0.446,1,-12.296,0,0.0333,0.705,0.904,0.0855,0.658,92.002
9520,calm,66P8MvPsqu5sN0UgzLYZrf,0.56,0.275,1,-8.599,1,0.0354,0.745,0,0.164,0.388,132.511
9521,calm,5ClwtqZlwGYHASmInXuC9U,0.445,0.29,1,-13.574,1,0.0305,0.661,0.005,0.0632,0.223,74.616
9522,calm,0nHb0VB05DKsxKqfJuysTn,0.396,0.483,7,-9.678,1,0.0279,0.901,0.00315,0.0901,0.211,158.879
9523,calm,1Y7xigMR0znPxcgZJbs3Km,0.622,0.725,9,-6.225,1,0.0319,0.0122,0.759,0.0716,0.78,150.039
9524,calm,0IeYhPFXn6fAq4yB1nUrTb,0.345,0.15,0,-16.306,1,0.0386,0.737,0.153,0.0901,0.0805,124.56
9525,calm,7pa4YIgWCd7Tv8z22HoVtY,0.246,0.34,7,-10.255,1,0.0315,0.556,0.0738,0.117,0.0792,82.421
9526,calm,6zuxTS2CxXqLqbfHxX5OuV,0.222,0.653,9,-5.167,0,0.0349,0.394,1.86E-06,0.643,0.347,108.29
9527,calm,32toCLw4slZfvXOZIU2Fmz,0.769,0.563,4,-6.972,1,0.0366,0.00465,3.24E-06,0.0965,0.839,86.149
9528,calm,4AjUg9dkevkmVobSzpcvcc,0.399,0.636,2,-5.88,1,0.0264,0.00349,4.50E-06,0.0704,0.45,82.988
9529,calm,52ohWWO3hVNPST6gTCWOUd,0.352,0.681,9,-2.564,1,0.0323,0.251,1.21E-06,0.278,0.238,121.269
9530,calm,3M1gA1B2ZSe7WLjjrK8SSt,0.28,0.0456,0,-21.032,1,0.044,0.981,0.901,0.0919,0.224,85.164
9531,calm,0n97XxcQxdNqnYbuS5y874,0.373,0.87,11,-6.104,1,0.0839,0.0242,0.000118,0.35,0.23,144.037
9532,calm,2e6ZqDnnNQCdKbZYdvwSMy,0.574,0.488,1,-9.112,1,0.0298,0.303,2.81E-06,0.11,0.329,82.01
9533,calm,6brGEL5xDlBWnjyVW22typ,0.812,0.566,0,-6.808,1,0.0733,0.378,0,0.135,0.832,99.029
9534,calm,5IguLn3ZZxhhEKvaOp7aZH,0.782,0.628,6,-8.666,0,0.0907,0.00151,0.821,0.0285,0.559,104.988
9535,calm,5PJ5RGWCd1EinW9XZiHCqy,0.613,0.584,11,-10.277,0,0.0251,0.0603,0.0557,0.108,0.254,99.004
9536,calm,3OlqIK9WGTi0oIZfzq2mDs,0.417,0.528,11,-7.038,0,0.0321,0.0843,1.31E-05,0.122,0.581,131.102
9537,calm,4eGu3aUHjuBHdWVXHtMaI6,0.839,0.322,11,-9.033,1,0.0432,0.665,0.0224,0.105,0.91,94.01
9538,calm,7KCnkq0zxveBlmACqbL1mf,0.634,0.0818,7,-17.961,1,0.071,0.792,0.904,0.102,0.0542,119.955
9539,calm,19YDrXdZayr21yRbWj7nAO,0.48,0.14,9,-15.481,0,0.0388,0.084,0.663,0.104,0.116,105.342
9540,calm,2Iqk5lRS2cJdAfOEqWXNjS,0.497,0.232,0,-13.361,1,0.0284,0.891,0.15,0.133,0.104,138.024
9541,calm,3AnRQtweYYwrqFytgUsR9P,0.303,0.311,10,-12.496,1,0.0283,0.868,0.748,0.159,0.0452,169.884
9542,calm,5aewKA6EA4WTbp89Mt6C4X,0.682,0.326,1,-11.227,0,0.0573,0.416,4.62E-06,0.11,0.401,81.069
9543,calm,0USkaW9dTm7pxUBdrCQFGC,0.407,0.359,7,-12.834,1,0.032,0.42,0.159,0.18,0.349,132.383
9544,calm,1m70CuyE2lzlV4GI8vNZ6e,0.535,0.252,4,-20.921,0,0.0336,0.813,0.396,0.0855,0.135,112.006
9545,calm,4DCCMtWcfWWlGg4EIK79Md,0.694,0.743,0,-8.418,1,0.032,0.209,0.00495,0.191,0.67,116.738
9546,calm,5gsCUxyeRF1e6ZtI1trrgj,0.469,0.175,0,-12.912,1,0.0296,0.755,0,0.0555,0.412,129.802
9547,calm,5CTBkVn7jKXwvBqvyvFeCB,0.7,0.357,6,-8.963,1,0.0371,0.824,0.0001,0.0952,0.248,135.951
9548,calm,13xMewRq3Iphvbpbo2Wiac,0.461,0.232,2,-12.262,0,0.0352,0.865,0.000152,0.115,0.203,127.378
9549,calm,20uTtYBcPrJOQa3U1g7Sij,0.215,0.184,9,-17.839,1,0.0437,0.772,0.015,0.0876,0.128,168.361
9550,calm,0ZfrIS3RsoU8NYPZLtd05O,0.328,0.346,7,-7.952,1,0.0322,0.698,5.41E-05,0.372,0.412,145.465
9551,calm,2WHnRXGD6UFWkcbQgpU1oY,0.379,0.762,3,-6.251,1,0.0679,0.00911,0.704,0.599,0.161,131.03
9552,calm,1r68CebfgZotOmP2KeYi0A,0.604,0.408,2,-11.135,1,0.0304,0.695,0.391,0.0709,0.132,128.027
9553,calm,12QhkBN5ZezSALxX89hfFa,0.506,0.131,8,-16.865,1,0.0374,0.945,3.11E-06,0.074,0.0987,111.718
9554,calm,0PH2KcNZfDYIPGDVjuzxGW,0.515,0.485,10,-11.303,0,0.0323,0.964,0.823,0.115,0.2,91.185
